session,duration_s,actual_dur_s,window_idx,s_gnss,e_gnss,dist_travelled_m,pos_err_gyro,pos_err_zupt,pos_err_hybrid,pos_err_ekf,vel_err_gyro,vel_err_zupt,vel_err_ekf,head_err_gyro,head_err_ekf,drift_pct_gyro,drift_pct_zupt,drift_pct_hybrid,drift_pct_ekf
S-Vtb5.parquet,60,63.0,2,45723,46353,1136.9859523621117,752.5917682311748,1129.7001022549075,627.0269662975905,1132.7986333954814,2.095756390665069,1.3083333333333333,1.2936742577356861,20.68320756032989,14.789619732815972,66.19182643968907,99.35919611917213,55.148171795344446,99.6317176163935
S-Vtb5.parquet,60,63.0,3,30693,31323,1756.4872525574667,1615.0864493738975,1750.0737774395654,1163.013783479281,1754.2863578120173,1.1178881442086537,6.226277553774056,5.213339862482444,11.00477253075934,12.337601779824071,91.94979622096956,99.63486924778057,66.21248072173134,99.87469907668019
S-Vtb5.parquet,60,63.1,4,32313,32944,1595.8556480891316,1022.9745343734575,1595.4725908152998,942.0086613433605,1595.9819140747602,0.9508470952232644,7.677777777777778,7.633833764513141,37.119000482220315,35.80301064490312,64.10194653873371,99.97599674668002,59.028437971273675,100.00791211822822
S-Vtb5.parquet,60,63.0,5,34923,35553,1553.9739945774836,1027.8966885089892,1540.988816893493,921.3984955290697,1554.5994283578755,7.307625261240881,6.722222222222221,6.684402226123366,15.599123126305699,22.029329741362282,66.1463249768519,99.16438899690074,59.293044719168066,100.0402473775349
S-Vtb5.parquet,60,63.0,6,47883,48513,1255.7799698687095,872.7624706202118,1253.144423527905,609.4243022621139,1255.7663647691643,0.7616651664099603,5.894444444444444,5.841123513102684,7.950332068183968,8.418757346415157,69.49963302181497,99.79012674162337,48.52954473591648,99.99891660164425
S-Vtb5.parquet,60,63.0,7,52923,53553,1576.1257875303431,1115.7585653944457,1565.1960865405767,1098.721723471781,1575.3634396230916,16.410681773307438,6.241666666666666,6.214470368776324,80.91144260721842,75.95461156165965,70.79121312663412,99.30654640154754,69.71028151207307,99.95163153136109
S-Vtb5.parquet,120,126.0,0,55263,56523,3099.0966989246335,1910.8140251583718,3093.2484277307312,1700.1141651988066,3098.4270028603396,4.94113794889632,6.388888888888888,6.371320649412772,45.463941378662014,34.726469350564535,61.657128214857316,99.81129110311622,54.858377468142095,99.97839060444528
S-Vtb5.parquet,120,126.0,1,15743,17003,2077.3013483339964,1645.6176406467114,2067.8478460498945,1313.0918912382228,2076.3852388237356,0.8899725214029472,3.944444444444444,3.919969744453336,108.81716149259277,98.79673600902004,79.21901374427466,99.5449142565818,63.21143017075147,99.95589905571497
S-Vtb5.parquet,120,126.0,2,41493,42753,3164.1850518711635,2503.123457913308,3160.9273410858364,1996.2890326773263,3164.0218358397046,5.870700907970459,6.594444444444444,6.5086884200257185,72.32364173128435,77.17820167399228,79.10799832750199,99.89704423945115,63.09014801447237,99.99484176719177
S-Vtb5.parquet,120,126.0,3,31773,33033,3291.8136314039166,2076.307106522098,3289.457942497914,1997.2623949587992,3292.2847306217677,1.9361155453163956,7.697222222222222,7.62382916275235,69.44014674580578,66.42234749022961,63.074868112645234,99.92843796247972,60.67361699656709,100.01431123601157
S-Vtb5.parquet,120,126.0,4,8093,9353,1185.6778142159133,19.04397745199037,1179.5619944276596,547.1393788126502,1187.7087853431983,17.952191641365125,2.8484450629446894,2.675861471885605,58.90525156164212,57.54512817331108,1.6061679845619883,99.48419210388127,46.14570436020789,100.17129199036488
S-Vtb5.parquet,120,126.0,5,13763,15023,1660.3428676005897,760.5575902022463,1657.3484644452794,616.379184264344,1660.4962286119317,8.233858877348455,4.661111111111111,4.605882896750524,70.9986766675816,83.5864125078838,45.80726096058403,99.81965151814471,37.123608399938,100.00923670732922
S-Vtb5.parquet,120,126.0,6,43653,44913,2869.420616738044,2170.1169013230888,2864.611003794352,1151.2890417976314,2872.1162848416157,3.3662331199843396,6.019444444444445,6.01177629396502,1.425564885415298,3.8845513843354476,75.62909699136674,99.83238382983534,40.12270055780168,100.09394468304322
S-Vtb5.parquet,120,126.0,7,52113,53373,3185.8934275263596,2337.5017710453903,3175.9029525633982,1877.6580505253498,3186.64294166254,13.847425305596886,7.2,5.721453036543285,72.51173443285029,74.48266454813017,73.37036922984299,99.68641528066686,58.93662463101379,100.02352602663053
S-Vtb5.parquet,300,306.0,0,25113,28173,2060.6851506908033,1794.8236229992915,2020.9420418220561,447.48540332407396,2054.8976437450638,25.526014768452995,3.6527777777777777,3.6128950567772633,4.938610514828156,95.0159543845415,87.09839163918917,98.07136432970248,21.71536991830428,99.71914647204599
S-Vtb5.parquet,300,306.0,1,38703,41763,8096.436326562691,7560.7594350522895,8085.555986526831,7108.342749402777,8097.88596555745,0.50132600607526,7.722744289515988,7.662220512131369,101.60197385327803,92.01859479341137,93.38379417926183,99.86561569069389,87.79594456985738,100.01790465503943
