acc_x,acc_y,acc_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,acc_veh_fwd,gyro_veh_yaw_rate,dt_sec
0.7218518257141113,2.2469582557678223,9.2841157913208,0.6260005235671997,0.1458785533905029,-0.2311410903930664,-0.2350237965583801,-0.0320910662412643,-0.0388821214437484,0.6235063914527135,0.042138430280366755,0.09999990463256836
0.7529764175415039,2.251746654510498,9.296086311340332,0.7381685972213745,0.3337346315383911,-0.2483930587768554,-0.2744385600090027,0.0989363640546798,-0.0671116113662719,0.7342248545026352,0.03972788120316759,0.09999990463256836
1.1815385818481443,2.383427858352661,8.999205589294434,1.1545108556747437,0.6881603002548218,-0.5823907852172852,-0.2611227631568908,-0.0182426404207944,-0.0740358233451843,1.1453444607694405,0.07101050644924797,0.09999990463256836
1.2054805755615234,2.6420016288757324,8.61852741241455,0.9558232426643372,1.0010883808135986,-0.9403820037841796,-0.1641837656497955,0.0126500055193901,-0.2034653574228286,0.9582898104942116,0.19855214470933466,0.09999990463256836
0.6763619780540466,2.618059635162353,9.406219482421877,0.3020439147949219,1.0808420181274414,-0.1638746261596679,-0.3223754167556762,-0.1157142594456672,-0.2274337857961654,0.3016681551899839,0.24869881868030982,0.09999990463256836
0.7362170219421387,2.6874914169311523,10.129268646240234,0.2836036086082458,1.0192720890045166,0.479435920715332,0.1500690132379531,0.1729721873998642,-0.1091895252466201,0.2678051707808661,0.07301117277738481,0.09999990463256836
0.243011474609375,2.646790027618408,9.64803409576416,0.2189075499773025,0.5521125793457031,-0.0603227615356445,0.4062649309635162,0.4110586047172546,-0.2109221965074539,0.22002277351501573,0.12390326840241651,0.09999990463256836
-0.1376665979623794,1.0881646871566772,12.643180847167969,0.2366515398025512,-1.018134355545044,2.9271812438964844,-0.0043942127376794,0.405199646949768,0.0223705358803272,0.39148921796458813,-0.11078245202046956,0.09999990463256836
-1.7369933128356934,1.8183962106704712,8.412626266479492,-1.0318130254745483,-0.8119518756866455,-1.179971694946289,0.8590019941329956,0.8787093162536621,0.1906821876764297,-1.147367075275791,-0.3413794522221942,0.09999990463256836
-2.802412986755371,2.103306293487549,6.442198276519775,-1.574458360671997,-1.0014004707336426,-2.9046945571899414,0.1607216447591781,-0.0326237007975578,0.2673811614513397,-1.9812531798914321,-0.21680888066157633,0.09999990463256836
-0.5446808934211731,2.5462334156036377,5.903502941131592,0.1505941152572631,-0.4397511482238769,-3.4912843704223637,-0.4848281145095825,-0.5572660565376282,-0.1645832359790802,-0.1667171709628035,0.2832931254889218,0.09999990463256836
-0.9995791912078856,2.8167781829833984,10.105326652526855,-0.6215705871582031,0.1009485721588134,0.608820915222168,0.2123869359493255,-0.0123836901038885,0.029827382415533,-0.5826714722273079,-0.012340486748675196,0.09999990463256836
-1.035492181777954,3.2525229454040527,11.527482986450195,-0.9706908464431764,0.3416700363159179,2.0534439086914062,0.2097237855195999,-0.5471460223197937,0.0932105705142021,-0.9114774339511009,0.08159565035279184,0.09999990463256836
0.5207388401031494,2.869450807571411,9.899425506591797,0.4011306762695312,-0.312636137008667,0.4742155075073242,0.0089215831831097,-0.2099900990724563,-0.1193095296621322,0.4044820691144844,0.18145782205808159,0.09999990463256836
